Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Henry Bainivalu,OG,Washington,0,0,https://www.sports-reference.com/cfb/players/henry-bainivalu-1.html,78,306,5.5,,28.0,101.0,8.34,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Habakkuk Baldonado,EDGE,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/habakkuk-baldonado-1.html,76,251,4.78,21.0,35.0,120.0,7.11,4.44,ACC,36,4,48,51,99,21.5,15.0,0,0,0,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Deonte Banks,CB,Maryland,1,24,https://www.sports-reference.com/cfb/players/deonte-banks-1.html,72,197,4.35,,42.0,136.0,,,Big Ten,30,4,61,22,83,0.5,0.5,2,7,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jeremy Banks,LB,Tennessee,0,0,https://www.sports-reference.com/cfb/players/jeremy-banks-2.html,73,232,4.53,25.0,37.5,127.0,7.27,4.38,SEC,43,5,109,110,219,18.0,5.5,3,38,0,8,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Bryce Baringer,P,Michigan St.,6,192,https://www.sports-reference.com/cfb/players/bryce-baringer-1.html,74,216,,,,,,,Big Ten,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,161,7406,46.0,2023
Micah Baskerville,LB,LSU,0,0,https://www.sports-reference.com/cfb/players/micah-baskerville-1.html,73,221,,,31.0,115.0,,,SEC,49,5,128,132,260,22.5,4.0,2,83,1,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jordan Battle,DB,Alabama,3,95,https://www.sports-reference.com/cfb/players/jordan-battle-1.html,73,209,4.55,17.0,,,,,SEC,54,4,143,109,252,6.5,1.0,6,156,3,10,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Robert Beal,EDGE,Georgia,5,173,https://www.sports-reference.com/cfb/players/robert-beal-1.html,76,247,4.48,,30.0,123.0,,,SEC,37,4,36,37,73,12.0,10.5,0,0,0,2,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Ronnie Bell,WR,Michigan,7,253,https://www.sports-reference.com/cfb/players/ronnie-bell-3.html,72,191,4.54,14.0,38.5,120.0,6.98,4.15,Big Ten,42,5,,,,,,,,,,,,,,,,,,,,,145,2269,15.6,9,9,30,3.3,1,154,2299,14.9,10,,,,,,,,,,,,,,,,,,2023
Jakorian Bennett,CB,Maryland,4,104,https://www.sports-reference.com/cfb/players/jakorian-bennett-1.html,71,188,4.3,13.0,40.5,133.0,,,Big Ten,28,3,55,14,69,4.5,0.0,5,-1,0,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Stetson Bennett,QB,Georgia,4,128,https://www.sports-reference.com/cfb/players/stetson-bennett-1.html,71,192,4.67,,33.5,118.0,,4.2,SEC,42,4,,,,,,,,,,,,,,601,923,65.1,8429,66,21,160.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Keeanu Benton,DT,Wisconsin,2,49,https://www.sports-reference.com/cfb/players/keeanu-benton-1.html,76,309,5.08,25.0,29.5,111.0,7.34,4.65,Big Ten,39,4,44,36,80,19.0,9.0,0,0,0,4,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Matthew Bergeron,OT,Syracuse,2,38,https://www.sports-reference.com/cfb/players/matthew-bergeron-2.html,77,318,,,30.5,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Tank Bigsby,RB,Auburn,3,88,https://www.sports-reference.com/cfb/players/tank-bigsby-1.html,72,210,4.56,,32.5,119.0,,,SEC,35,3,,,,,,,,,,,,,,,,,,,,,62,448,7.2,0,540,2903,5.4,25,602,3351,5.6,25,,,,,,,,,,,,,,,,,,2023
Mekhi Blackmon,CB,USC,3,102,https://www.sports-reference.com/cfb/players/mekhi-blackmon-1.html,71,178,4.47,11.0,36.0,125.0,,,Pac-12,36,5,46,21,67,2.0,0.0,3,31,0,12,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jake Bobo,WR,UCLA,0,0,https://www.sports-reference.com/cfb/players/jake-bobo-1.html,76,206,,,,,,,ACC,54,5,,,,,,,,,,,,,,,,,,,,,57,817,14.3,7,0,0,,0,57,817,14.3,7,,,,,,,,,,,,,,,,,,2023
Kayshon Boutte,WR,LSU,6,187,https://www.sports-reference.com/cfb/players/kayshon-boutte-1.html,71,195,4.5,,29.0,118.0,,4.25,SEC,27,3,,,,,,,,,,,,,,,,,,,,,131,1782,13.6,16,1,41,41.0,0,132,1823,13.8,16,,,,,,,,,,,,,,,,,,2023
Lance Boykin,CB,Coastal Carolina,0,0,https://www.sports-reference.com/cfb/players/lance-boykin-1.html,74,200,,13.0,,124.0,,,CUSA,43,4,48,34,82,3.5,2.0,3,30,0,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Anthony Bradford,OG,LSU,4,108,https://www.sports-reference.com/cfb/players/anthony-bradford-1.html,76,332,5.08,,30.0,106.0,7.84,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Brian Branch,CB,Alabama,2,45,https://www.sports-reference.com/cfb/players/brian-branch-1.html,72,190,4.58,14.0,34.5,125.0,,,SEC,38,3,111,61,172,19.5,4.0,4,32,0,23,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Julius Brents,CB,Kansas St.,2,44,https://www.sports-reference.com/cfb/players/julius-brents-1.html,75,198,4.53,,41.5,138.0,6.63,4.05,Big Ten,34,4,69,25,94,6.5,0.0,5,0,0,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Bryan Bresee,DT,Clemson,1,29,https://www.sports-reference.com/cfb/players/bryan-bresee-1.html,78,298,4.86,22.0,29.0,,,,ACC,25,3,28,23,51,15.0,9.0,1,0,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Nick Broeker,OG,Mississippi,7,230,https://www.sports-reference.com/cfb/players/nick-broeker-1.html,76,305,5.27,,,,7.75,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jalen Brooks,WR,South Carolina,7,244,https://www.sports-reference.com/cfb/players/jalen-brooks-2.html,73,201,4.69,,35.0,130.0,7.15,4.31,SEC,24,3,,,,,,,,,,,,,,,,,,,,,58,785,13.5,2,4,51,12.8,1,62,836,13.5,3,,,,,,,,,,,,,,,,,,2023
Myles Brooks,CB,Louisiana Tech,0,0,https://www.sports-reference.com/cfb/players/myles-brooks-1.html,73,201,,,,,,,CUSA,12,1,22,7,29,3.0,0.0,3,94,1,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Cameron Brown,CB,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/cameron-brown-2.html,72,199,,,,,,,Big Ten,28,5,40,15,55,2.5,0.0,1,25,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Chase Brown,RB,Illinois,5,163,https://www.sports-reference.com/cfb/players/chase-brown-3.html,70,209,4.43,,40.0,127.0,,,MAC,47,5,,,,,,,,,,,,,,,,,,,,,48,446,9.3,3,605,3206,5.3,18,653,3652,5.6,21,,,,,,,,,,,,,,,,,,2023
Ji'Ayir Brown,DB,Penn St.,3,87,https://www.sports-reference.com/cfb/players/jiayir-brown-1.html,71,203,4.65,18.0,32.5,119.0,,,Big Ten,32,3,122,31,153,9.0,4.5,10,226,1,9,3,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Sydney Brown,DB,Illinois,3,66,https://www.sports-reference.com/cfb/players/sydney-brown-1.html,70,211,4.47,23.0,40.5,130.0,,,Big Ten,50,5,187,133,320,10.0,2.0,10,172,2,16,1,53,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Arquon Bush,CB,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/arquon-bush-1.html,72,187,4.54,,33.5,115.0,,,American,43,5,82,31,113,5.0,1.0,9,89,1,21,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jack Campbell,LB,Iowa,1,18,https://www.sports-reference.com/cfb/players/jack-campbell-1.html,77,249,4.65,,37.5,128.0,6.74,4.24,Big Ten,34,4,140,162,302,12.5,3.0,5,63,1,10,3,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Anders Carlson,K,Auburn,0,0,https://www.sports-reference.com/cfb/players/anders-carlson-1.html,77,218,,,,,,,SEC,56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,98.3,79,110,71.8,410,0,0,,2023
Jalen Carter,DT,Georgia,1,9,https://www.sports-reference.com/cfb/players/jalen-carter-1.html,75,314,,,,,,,SEC,37,3,44,39,83,18.5,6.0,0,0,0,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Zach Charbonnet,RB,UCLA,2,52,https://www.sports-reference.com/cfb/players/zach-charbonnet-1.html,72,214,4.53,,37.0,122.0,,,Big Ten,40,4,,,,,,,,,,,,,,,,,,,,,61,518,8.5,0,398,2496,6.3,27,459,3014,6.6,27,,,,,,,,,,,,,,,,,,2023
Jerrod Clark,DT,Coastal Carolina,0,0,https://www.sports-reference.com/cfb/players/jerrod-clark-1.html,76,334,5.25,,27.5,102.0,7.6,4.83,Sun Belt,25,2,22,52,74,13.5,5.0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Keondre Coburn,DT,Texas,6,194,https://www.sports-reference.com/cfb/players/keondre-coburn-1.html,74,332,5.22,24.0,27.5,101.0,,,Big 12,41,5,51,43,94,14.0,5.5,0,0,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Chamarri Conner,DB,Virginia Tech,4,119,https://www.sports-reference.com/cfb/players/chamarri-conner-1.html,72,202,4.51,20.0,40.5,125.0,,,ACC,52,5,207,107,314,21.0,7.5,4,20,0,19,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jacob Copeland,WR,Maryland,0,0,https://www.sports-reference.com/cfb/players/jacob-copeland-1.html,71,201,4.42,20.0,33.0,127.0,7.01,4.47,SEC,51,5,,,,,,,,,,,,,,,,,,,,,26,376,14.5,2,1,-1,-1.0,0,27,375,13.9,2,,,,,,,,,,,,,,,,,,2023
Brenton Cox,EDGE,Florida,0,0,https://www.sports-reference.com/cfb/players/brenton-cox-1.html,76,250,4.82,24.0,33.0,115.0,,,SEC,44,4,62,56,118,32.5,13.5,0,0,0,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Malik Cunningham,QB,Louisville,0,0,https://www.sports-reference.com/cfb/players/malik-cunningham-1.html,72,192,4.53,,,,,,ACC,56,5,,,,,,,,,,,,,,692,1105,62.6,9664,70,29,151.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
DJ Dale,DT,Alabama,0,0,https://www.sports-reference.com/cfb/players/dj-dale-1.html,73,302,5.26,,25.5,98.0,7.69,4.8,SEC,39,4,33,40,73,10.5,5.5,0,0,0,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Derius Davis,WR,TCU,4,125,https://www.sports-reference.com/cfb/players/derius-davis-1.html,68,165,4.36,,,,,4.38,Big 12,52,5,,,,,,,,,,,,,,,,,,,,,112,1513,13.5,9,28,183,6.5,2,140,1696,12.1,11,,,,,,,,,,,,,,,,,,2023
Nathaniel Dell,WR,Houston,3,69,https://www.sports-reference.com/cfb/players/nathaniel-dell-1.html,68,165,4.49,,,121.0,,,American,35,3,,,,,,,,,,,,,,,,,,,,,228,3155,13.8,32,5,14,2.8,0,233,3169,13.6,32,,,,,,,,,,,,,,,,,,2023
SirVocea Dennis,LB,Pittsburgh,5,153,https://www.sports-reference.com/cfb/players/sirvocea-dennis-1.html,73,226,,19.0,,,,,ACC,36,4,117,115,232,36.0,15.0,2,117,1,3,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Gervon Dexter,DT,Florida,2,53,https://www.sports-reference.com/cfb/players/gervon-dexter-1.html,78,310,4.88,22.0,31.0,110.0,7.5,,SEC,36,3,48,77,125,10.5,5.0,2,4,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
YaYa Diaby,DE,Louisville,3,82,https://www.sports-reference.com/cfb/players/yaya-diaby-1.html,75,263,4.51,,37.0,120.0,,,ACC,33,3,56,38,94,19.5,10.5,0,0,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Demario Douglas,WR,Liberty,0,0,https://www.sports-reference.com/cfb/players/demario-douglas-1.html,68,179,4.44,,39.5,134.0,,4.29,Ind,40,4,,,,,,,,,,,,,,,,,,,,,172,2193,12.8,16,7,109,15.6,1,179,2302,12.9,17,,,,,,,,,,,,,,,,,,2023
Josh Downs,WR,North Carolina,3,79,https://www.sports-reference.com/cfb/players/josh-downs-2.html,69,171,4.48,,38.5,131.0,,,ACC,34,3,,,,,,,,,,,,,,,,,,,,,202,2483,12.3,22,1,-3,-3.0,0,203,2480,12.2,22,,,,,,,,,,,,,,,,,,2023
Grant DuBose,WR,Charlotte,0,0,https://www.sports-reference.com/cfb/players/grant-dubose-1.html,74,201,4.57,,35.0,125.0,6.89,4.32,CUSA,24,2,,,,,,,,,,,,,,,,,,,,,126,1684,13.4,15,3,18,6.0,0,129,1702,13.2,15,,,,,,,,,,,,,,,,,,2023
Max Duggan,QB,TCU,7,239,https://www.sports-reference.com/cfb/players/max-duggan-1.html,74,207,4.52,,30.5,116.0,7.26,4.45,Big 12,47,4,,,,,,,,,,,,,,739,1225,60.3,9618,73,28,141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Christopher Dunn,K,North Carolina St.,0,0,https://www.sports-reference.com/cfb/players/christopher-dunn-1.html,68,175,,,,,,,ACC,62,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,100.0,97,115,84.3,491,0,0,,2023
Payne Durham,TE,Purdue,5,171,https://www.sports-reference.com/cfb/players/payne-durham-1.html,78,253,,,34.5,117.0,,,Big Ten,43,4,,,,,,,,,,,,,,,,,,,,,126,1275,10.1,21,1,4,4.0,0,127,1279,10.1,21,,,,,,,,,,,,,,,,,,2023
Travis Dye,RB,USC,0,0,https://www.sports-reference.com/cfb/players/travis-dye-1.html,70,201,,,,,,,Pac-12,58,5,,,,,,,,,,,,,,,,,,,,,21,202,9.6,0,145,884,6.1,9,166,1086,6.5,9,,,,,,,,,,,,,,,,,,2023
Ikenna Enechukwu,DE,Rice,0,0,https://www.sports-reference.com/cfb/players/ikenna-enechukwu-1.html,76,264,4.7,,31.5,120.0,,,CUSA,38,4,41,82,123,23.0,10.5,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Tiyon Evans,RB,Louisville,0,0,https://www.sports-reference.com/cfb/players/tiyon-evans-2.html,70,225,4.52,,30.5,,,,ACC,8,1,,,,,,,,,,,,,,,,,,,,,6,13,2.2,0,83,525,6.3,6,89,538,6.0,6,,,,,,,,,,,,,,,,,,2023
Zach Evans,RB,Mississippi,6,215,https://www.sports-reference.com/cfb/players/zach-evans-1.html,71,202,,,,,,,Big 12,27,3,,,,,,,,,,,,,,,,,,,,,12,119,9.9,1,144,936,6.5,9,156,1055,6.8,10,,,,,,,,,,,,,,,,,,2023
Zay Flowers,WR,Boston Col.,1,22,https://www.sports-reference.com/cfb/players/zay-flowers-1.html,69,182,4.42,,35.5,127.0,,,ACC,48,4,,,,,,,,,,,,,,,,,,,,,200,3056,15.3,29,57,345,6.1,2,257,3401,13.2,31,,,,,,,,,,,,,,,,,,2023
Emmanuel Forbes,CB,Mississippi St.,1,16,https://www.sports-reference.com/cfb/players/emmanuel-forbes-1.html,73,166,4.35,,37.5,131.0,,,SEC,36,3,94,56,150,6.5,1.0,14,390,6,20,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Bryce Ford-Wheaton,WR,West Virginia,0,0,https://www.sports-reference.com/cfb/players/bryce-ford-wheaton-1.html,76,221,4.38,,41.0,129.0,6.97,4.15,Big 12,40,4,,,,,,,,,,,,,,,,,,,,,143,1867,13.1,15,0,0,,0,143,1867,13.1,15,,,,,,,,,,,,,,,,,,2023
Alex Forsyth,C,Oregon,7,257,https://www.sports-reference.com/cfb/players/alex-forsyth-1.html,76,303,,,20.5,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Isaiah Foskey,EDGE,Notre Dame,2,40,https://www.sports-reference.com/cfb/players/isaiah-foskey-1.html,77,264,4.58,22.0,34.0,125.0,7.28,4.41,Ind,41,4,72,50,122,28.5,25.5,0,0,0,2,3,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Blake Freeland,OT,BYU,4,106,https://www.sports-reference.com/cfb/players/blake-freeland-1.html,80,302,4.98,,37.0,120.0,7.46,4.71,Ind,15,2,3,0,3,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jon Gaines,OG,UCLA,0,0,https://www.sports-reference.com/cfb/players/jon-gaines-ii-1.html,76,303,5.01,,32.5,114.0,7.31,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Connor Galvin,OT,Baylor,0,0,https://www.sports-reference.com/cfb/players/connor-galvin-1.html,79,293,5.48,,30.5,104.0,8.0,4.92,Big 12,13,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Mekhi Garner,CB,LSU,0,0,https://www.sports-reference.com/cfb/players/mekhi-garner-1.html,74,212,4.55,,38.0,128.0,,,Sun Belt,38,4,25,17,42,1.5,0.0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Ali Gaye,EDGE,LSU,0,0,https://www.sports-reference.com/cfb/players/ali-gaye-1.html,78,263,,,,,,,SEC,27,3,49,38,87,18.0,7.0,1,0,0,9,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jahmyr Gibbs,RB,Alabama,1,12,https://www.sports-reference.com/cfb/players/jahmyr-gibbs-1.html,69,199,4.36,,33.5,,,,ACC,31,3,,,,,,,,,,,,,,,,,,,,,44,444,10.1,3,151,926,6.1,7,195,1370,7.0,10,,,,,,,,,,,,,,,,,,2023
Christian Gonzalez,CB,Oregon,1,17,https://www.sports-reference.com/cfb/players/christian-gonzalez-2.html,73,197,4.38,14.0,41.5,133.0,,,Pac-12,30,3,35,15,50,1.0,0.0,4,118,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Richard Gouraige,OT,Florida,0,0,https://www.sports-reference.com/cfb/players/richard-gouraige-1.html,77,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jalen Graham,LB,Purdue,7,255,https://www.sports-reference.com/cfb/players/jalen-graham-1.html,74,220,4.64,,30.5,112.0,,,Big Ten,38,4,118,51,169,12.5,2.0,3,74,1,13,2,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Eric Gray,RB,Oklahoma,5,172,https://www.sports-reference.com/cfb/players/eric-gray-2.html,70,207,,,37.5,118.0,,,SEC,47,4,,,,,,,,,,,,,,,,,,,,,56,458,8.2,2,291,1778,6.1,13,347,2236,6.4,15,,,,,,,,,,,,,,,,,,2023
Antoine Green,WR,North Carolina,7,219,https://www.sports-reference.com/cfb/players/antoine-green-1.html,74,199,4.47,,33.5,123.0,6.99,4.27,ACC,45,5,,,,,,,,,,,,,,,,,,,,,90,1710,19.0,15,0,0,,0,90,1710,19.0,15,,,,,,,,,,,,,,,,,,2023
Jovaughn Gwyn,OG,South Carolina,0,0,https://www.sports-reference.com/cfb/players/jovaughn-gwyn-1.html,74,297,5.12,,27.5,109.0,7.9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jake Haener,QB,Fresno St.,4,127,https://www.sports-reference.com/cfb/players/jake-haener-1.html,72,207,,,35.0,114.0,7.01,,Pac-12,32,4,,,,,,,,,,,,,,731,1072,68.2,9013,67,17,156.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Derick Hall,EDGE,Auburn,2,37,https://www.sports-reference.com/cfb/players/derick-hall-1.html,75,254,4.55,,33.5,127.0,,,SEC,40,4,100,46,146,30.0,20.0,1,19,0,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Jaren Hall,QB,BYU,5,164,https://www.sports-reference.com/cfb/players/jaren-hall-1.html,72,207,,,,,,,Ind,31,4,,,,,,,,,,,,,,468,718,65.2,6174,52,11,158.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Nick Hampton,EDGE,Appalachian St.,5,161,https://www.sports-reference.com/cfb/players/nick-hampton-1.html,74,236,4.58,,35.5,120.0,,,Sun Belt,46,5,91,84,175,40.0,26.5,0,0,0,4,3,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Anton Harrison,OT,Oklahoma,1,27,https://www.sports-reference.com/cfb/players/anton-harrison-1.html,76,315,4.98,,28.5,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
