Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Baron Browning,LB,Ohio St.,3,105,https://www.sports-reference.com/cfb/players/baron-browning-1.html,74.0,245.0,4.58,23.0,40.0,130.0,6.78,4.23,Big Ten,32,4,65,44,109,19.0,7.0,0,0,0,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
John Brunner,OL,North Texas,0,0,https://www.sports-reference.com/cfb/players/john-brunner-2.html,74.0,194.0,,11.0,32.5,121.0,6.77,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Calvin Bundage,LB,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/calvin-bundage-1.html,73.0,221.0,4.81,14.0,31.5,116.0,7.31,4.43,Big 12,40,4,99,50,149,23.0,12.0,0,0,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Lorenzo Burns,CB,Arizona,0,0,https://www.sports-reference.com/cfb/players/lorenzo-burns-1.html,70.0,183.0,4.56,14.0,33.5,123.0,7.55,4.51,Pac-12,41,5,142,49,191,8.0,2.0,9,87,0,26,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Eric Burrell,S,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/eric-burrell-1.html,71.0,197.0,4.73,8.0,35.5,124.0,7.21,4.26,Big Ten,37,4,80,45,125,5.5,2.0,5,44,0,11,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Wesley Burris,LS,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/wesley-burris-1.html,69.0,203.0,5.3,12.0,30.0,102.0,7.51,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jake Burton,OL,Baylor,0,0,https://www.sports-reference.com/cfb/players/jake-burton-1.html,77.0,303.0,5.49,22.0,26.0,100.0,8.22,4.97,Pac-12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Camryn Bynum,CB,California,4,125,https://www.sports-reference.com/cfb/players/camryn-bynum-1.html,72.0,196.0,4.58,,34.0,129.0,6.99,4.1,Pac-12,42,4,121,63,184,8.0,1.0,6,20,0,28,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jalen Camp,WR,Georgia Tech,0,0,https://www.sports-reference.com/cfb/players/jalen-camp-1.html,73.0,226.0,4.48,29.0,39.5,125.0,7.0,4.14,ACC,25,4,,,,,,,,,,,,,,,,,,,,,48,808,16.8,5,1,3,3.0,0,49,811,16.6,5,,,,,,,,,,,,,,,,,,2021
Donavaughn Campbell,OL,Louisiana Tech,0,0,https://www.sports-reference.com/cfb/players/donavaughn-campbell-1.html,76.0,336.0,5.62,,22.0,93.0,8.34,5.15,CUSA,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kyree Campbell,DL,Florida,0,0,https://www.sports-reference.com/cfb/players/kyree-campbell-1.html,74.0,287.0,5.46,,25.0,98.0,7.96,5.02,SEC,36,4,31,81,112,11.5,5.0,0,0,0,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tyson Campbell,DB,Georgia,2,33,https://www.sports-reference.com/cfb/players/tyson-campbell-1.html,73.0,193.0,4.4,12.0,34.5,124.0,7.15,4.45,SEC,31,3,58,31,89,3.5,1.0,1,40,0,10,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Joseph Carlson,K,Air Force,0,0,https://www.sports-reference.com/cfb/players/joseph-carlson-1.html,72.0,175.0,,,,,,,MWC,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,15,593,39.5,2021
Jackson Carman,OT,Clemson,2,46,https://www.sports-reference.com/cfb/players/jackson-carman-1.html,76.0,317.0,,,,,,,ACC,2,2,1,1,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tory Carter,FB,LSU,0,0,https://www.sports-reference.com/cfb/players/tory-carter-1.html,72.0,229.0,4.86,24.0,35.5,112.0,7.21,4.38,SEC,29,4,,,,,,,,,,,,,,,,,,,,,16,157,9.8,2,2,4,2.0,0,18,161,8.9,2,,,,,,,,,,,,,,,,,,2021
Michael Carter,RB,North Carolina,4,107,https://www.sports-reference.com/cfb/players/michael-carter-5.html,67.0,201.0,4.5,16.0,34.0,119.0,6.81,3.98,ACC,44,4,,,,,,,,,,,,,,,,,,,,,82,656,8.0,6,514,3404,6.6,22,596,4060,6.8,28,,,,,,,,,,,,,,,,,,2021
J.C. Chalk,TE,Clemson,0,0,https://www.sports-reference.com/cfb/players/jc-chalk-1.html,74.0,250.0,5.18,15.0,28.5,106.0,7.83,4.72,ACC,27,4,,,,,,,,,,,,,,,,,,,,,23,143,6.2,1,0,0,,0,23,143,6.2,1,,,,,,,,,,,,,,,,,,2021
Ja'Marr Chase,WR,LSU,1,5,https://www.sports-reference.com/cfb/players/jamarr-chase-1.html,72.0,201.0,4.34,,41.0,132.0,6.96,3.99,SEC,24,2,,,,,,,,,,,,,,,,,,,,,107,2093,19.6,23,1,5,5.0,0,108,2098,19.4,23,,,,,,,,,,,,,,,,,,2021
Ramaud Chiaokhiao-Bowman,WR,Northwestern,0,0,https://www.sports-reference.com/cfb/players/ramaud-chiaokhiao-bowman-1.html,73.0,204.0,4.78,11.0,34.5,119.0,6.78,4.2,Big Ten,36,4,,,,,,,,,,,,,,,,,,,,,82,968,11.8,6,1,0,0.0,0,83,968,11.7,6,,,,,,,,,,,,,,,,,,2021
Drue Chrisman,P,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/dru-chrisman-1.html,74.0,209.0,,,,,,,Big Ten,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,73,3253,44.6,2021
Brady Christensen,OL,BYU,3,70,https://www.sports-reference.com/cfb/players/brady-christensen-1.html,,,,30.0,34.0,124.0,,,Ind,1,1,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,-1,-1.0,0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,2021
Andre Cisco,DB,Syracuse,3,65,https://www.sports-reference.com/cfb/players/andre-cisco-1.html,,,,17.0,,,,,ACC,24,3,94,42,136,2.0,0.0,13,143,1,14,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mallory Claybourne,CB,Coastal Carolina,0,0,https://www.sports-reference.com/cfb/players/mallory-claybourne-1.html,69.0,191.0,4.57,12.0,33.0,116.0,7.37,4.32,Sun Belt,21,3,49,28,77,2.0,0.0,1,35,0,5,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ben Cleveland,OL,Georgia,3,94,https://www.sports-reference.com/cfb/players/ben-cleveland-2.html,78.0,343.0,5.05,30.0,28.0,102.0,,4.88,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Riley Cole,LB,South Alabama,0,0,https://www.sports-reference.com/cfb/players/riley-cole-1.html,74.0,240.0,4.72,26.0,,,7.46,4.35,Sun Belt,38,5,124,94,218,18.0,5.0,0,0,0,1,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Nico Collins,WR,Michigan,3,89,https://www.sports-reference.com/cfb/players/nico-collins-1.html,76.0,215.0,4.43,14.0,37.5,125.0,6.78,4.29,Big Ten,27,3,,,,,,,,,,,,,,,,,,,,,78,1388,17.8,13,0,0,,0,78,1388,17.8,13,,,,,,,,,,,,,,,,,,2021
Zaven Collins,LB,Tulsa,1,16,https://www.sports-reference.com/cfb/players/zaven-collins-1.html,76.0,259.0,4.67,19.0,35.0,122.0,,4.36,American,32,3,129,107,236,25.0,7.5,5,152,2,8,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Nolan Cooney,P,Syracuse,0,0,https://www.sports-reference.com/cfb/players/nolan-cooney-1.html,74.0,195.0,,,,,,,ACC,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,74,3314,44.8,2021
Jonathon Cooper,DE,Ohio St.,7,239,https://www.sports-reference.com/cfb/players/jonathon-cooper-1.html,74.0,253.0,4.69,28.0,33.0,108.0,6.99,4.31,Big Ten,37,5,45,32,77,15.0,10.0,0,0,0,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Samuel Cosmi,OL,Texas,2,51,https://www.sports-reference.com/cfb/players/samuel-cosmi-1.html,77.0,314.0,4.87,36.0,30.0,117.0,7.35,4.39,Big 12,14,2,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Seth Cottengim,S,Arkansas St.,0,0,https://www.sports-reference.com/cfb/players/seth-cottengim-1.html,71.0,230.0,,,28.5,,,,Sun Belt,2,1,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jabril Cox,LB,LSU,4,115,https://www.sports-reference.com/cfb/players/jabril-cox-1.html,75.0,232.0,,,,,,,SEC,10,1,37,21,58,6.5,1.0,3,64,1,5,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Damonte Coxie,WR,Memphis,0,0,https://www.sports-reference.com/cfb/players/damonte-coxie-1.html,74.0,198.0,4.77,4.0,30.5,122.0,6.92,4.45,American,41,4,,,,,,,,,,,,,,,,,,,,,185,2948,15.9,20,0,0,,0,185,2948,15.9,20,,,,,,,,,,,,,,,,,,2021
Tyler Coyle,LB,Purdue,0,0,https://www.sports-reference.com/cfb/players/tyler-coyle-1.html,73.0,209.0,4.38,24.0,39.0,133.0,7.14,4.0,American,38,4,10,3,13,0.0,0.0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jack Crane,K,Wake Forest,0,0,https://www.sports-reference.com/cfb/players/jack-crane-1.html,73.0,193.0,,,,,,,Pac-12,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,100.0,0,0,,7,0,0,,2021
Daniel Crawford,TE,Northern Illinois,0,0,https://www.sports-reference.com/cfb/players/daniel-crawford-1.html,73.0,245.0,4.7,14.0,32.5,113.0,7.19,4.45,MAC,24,4,,,,,,,,,,,,,,,,,,,,,65,691,10.6,3,0,0,,0,65,691,10.6,3,,,,,,,,,,,,,,,,,,2021
Shaun Crawford,S,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/shaun-crawford-1.html,69.0,182.0,4.55,12.0,35.0,116.0,6.7,4.13,Ind,36,4,84,39,123,7.0,3.5,5,45,0,12,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Harry Crider,OL,Indiana,0,0,https://www.sports-reference.com/cfb/players/harry-crider-1.html,74.0,307.0,5.25,31.0,27.0,102.0,7.63,4.68,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
