Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Marcus Lucas,WR,Missouri,0,0,https://www.sports-reference.com/cfb/players/marcus-lucas-1.html,76.0,218.0,4.6,20.0,36.0,124.0,7.07,4.25,Big 12,49.0,4.0,,,,,,,,,,,,,,,,,,,,,130.0,1638.0,12.6,11.0,0.0,0.0,,0.0,130.0,1638.0,12.6,11.0,,,,,,,,,,,,,,,,,,2014
Colt Lyerla,TE,Oregon,0,0,https://www.sports-reference.com/cfb/players/colt-lyerla-1.html,76.0,242.0,4.61,15.0,39.0,128.0,,,Pac-12,27.0,3.0,,,,,,,,,,,,,,,,,,,,,34.0,565.0,16.6,11.0,16.0,94.0,5.9,2.0,50.0,659.0,13.2,13.0,,,,,,,,,,,,,,,,,,2014
Aaron Lynch,DE,South Florida,5,150,https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,77.0,249.0,4.76,18.0,,,,,Ind,24.0,2.0,17.0,12.0,29.0,12.0,5.0,0.0,0.0,0.0,1.0,1.0,44.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Arthur Lynch,TE,Georgia,5,155,https://www.sports-reference.com/cfb/players/arthur-lynch-1.html,77.0,258.0,4.82,28.0,29.5,116.0,7.38,4.35,SEC,50.0,4.0,,,,,,,,,,,,,,,,,,,,,56.0,907.0,16.2,8.0,0.0,0.0,,0.0,56.0,907.0,16.2,8.0,,,,,,,,,,,,,,,,,,2014
Jordan Lynch,QB,Northern Illinois,0,0,https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,72.0,217.0,4.76,,29.5,109.0,6.55,4.2,MAC,50.0,4.0,,,,,,,,,,,,,,509.0,824.0,61.8,6209.0,51.0,14.0,142.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Khalil Mack,OLB,Buffalo,1,5,https://www.sports-reference.com/cfb/players/khalil-mack-1.html,75.0,251.0,4.65,23.0,40.0,128.0,7.08,4.18,MAC,37.0,3.0,185.0,142.0,327.0,74.5,28.5,4.0,148.0,2.0,21.0,3.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Cody Mandell,P,Alabama,0,0,https://www.sports-reference.com/cfb/players/cody-mandell-1.html,74.0,216.0,4.89,,27.0,109.0,,,SEC,51.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,169.0,7191.0,42.6,2014
Eathyn Manumaleuna,DT,BYU,0,0,https://www.sports-reference.com/cfb/players/eathyn-manumaleuna-1.html,74.0,296.0,5.16,29.0,28.0,101.0,7.78,4.61,MWC,51.0,4.0,68.0,76.0,144.0,16.0,5.5,1.0,30.0,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Johnny Manziel,QB,Texas A&M,1,22,https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,72.0,207.0,4.68,,31.5,113.0,6.75,4.03,SEC,26.0,2.0,,,,,,,,,,,,,,595.0,863.0,68.9,7820.0,63.0,22.0,164.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Cassius Marsh,DE,UCLA,4,108,https://www.sports-reference.com/cfb/players/cassius-marsh-1.html,76.0,252.0,4.89,14.0,32.0,108.0,7.08,4.25,Pac-10,51.0,4.0,96.0,53.0,149.0,22.5,15.0,0.0,0.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Kareem Martin,DE,North Carolina,3,84,https://www.sports-reference.com/cfb/players/kareem-martin-1.html,78.0,272.0,4.72,22.0,35.5,129.0,7.2,4.33,ACC,37.0,3.0,92.0,86.0,178.0,45.5,19.5,0.0,0.0,0.0,13.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Marcus Martin,C,USC,3,70,https://www.sports-reference.com/cfb/players/marcus-martin-2.html,75.0,320.0,5.38,23.0,,,,,Pac-12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Zack Martin,OG,Notre Dame,1,16,https://www.sports-reference.com/cfb/players/zack-martin-1.html,76.0,308.0,5.22,29.0,28.0,106.0,7.65,4.59,Ind,26.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Tre Mason,RB,Auburn,3,75,https://www.sports-reference.com/cfb/players/tre-mason-1.html,68.0,207.0,4.5,,38.5,126.0,,4.15,SEC,38.0,3.0,,,,,,,,,,,,,,,,,,,,,19.0,249.0,13.1,1.0,516.0,2979.0,5.8,32.0,535.0,3228.0,6.0,33.0,,,,,,,,,,,,,,,,,,2014
Jake Matthews,OT,Texas A&M,1,6,https://www.sports-reference.com/cfb/players/jake-matthews-1.html,77.0,308.0,5.07,24.0,30.5,105.0,7.34,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jordan Matthews,WR,Vanderbilt,2,42,https://www.sports-reference.com/cfb/players/jordan-matthews-1.html,75.0,212.0,4.46,21.0,35.5,120.0,6.95,4.18,SEC,51.0,4.0,,,,,,,,,,,,,,,,,,,,,262.0,3759.0,14.3,24.0,9.0,115.0,12.8,1.0,271.0,3874.0,14.3,25.0,,,,,,,,,,,,,,,,,,2014
Josh Mauro,DE,Stanford,0,0,https://www.sports-reference.com/cfb/players/josh-mauro-1.html,78.0,271.0,5.21,21.0,32.0,116.0,7.43,4.51,Pac-10,34.0,3.0,51.0,30.0,81.0,21.5,11.0,1.0,25.0,0.0,3.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
A.J. McCarron,QB,Alabama,5,164,https://www.sports-reference.com/cfb/players/aj-mccarron-1.html,75.0,220.0,4.94,,28.0,99.0,7.18,4.34,SEC,53.0,4.0,,,,,,,,,,,,,,686.0,1026.0,66.9,9019.0,77.0,15.0,162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Daniel McCullers,DT,Tennessee,6,215,https://www.sports-reference.com/cfb/players/daniel-mccullers-1.html,79.0,352.0,5.18,27.0,20.5,97.0,,,SEC,12.0,1.0,41.0,31.0,72.0,10.0,1.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Dexter McDougle,CB,Maryland,3,80,https://www.sports-reference.com/cfb/players/dexter-mcdougle-1.html,70.0,196.0,4.47,,,,,,ACC,38.0,4.0,114.0,37.0,151.0,5.5,0.0,6.0,49.0,1.0,11.0,1.0,66.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Keith McGill,CB,Utah,4,116,https://www.sports-reference.com/cfb/players/keith-mcgill-1.html,75.0,211.0,4.51,,39.0,129.0,7.29,4.18,Pac-12,16.0,2.0,34.0,15.0,49.0,0.5,0.0,1.0,19.0,1.0,13.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Zach Mettenberger,QB,LSU,6,178,https://www.sports-reference.com/cfb/players/zach-mettenberger-1.html,77.0,224.0,,,,,,,SEC,30.0,3.0,,,,,,,,,,,,,,407.0,659.0,61.8,5783.0,35.0,15.0,148.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jack Mewhort,OT,Ohio State,2,59,https://www.sports-reference.com/cfb/players/jack-mewhort-1.html,78.0,309.0,5.37,28.0,26.0,101.0,7.79,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Trey Millard,FB,Oklahoma,7,245,https://www.sports-reference.com/cfb/players/trey-millard-1.html,74.0,247.0,4.64,,,,,,Big 12,48.0,4.0,,,,,,,,,,,,,,,,,,,,,70.0,677.0,9.7,7.0,98.0,538.0,5.5,6.0,168.0,1215.0,7.2,13.0,,,,,,,,,,,,,,,,,,2014
Tevin Mims,DE,South Florida,0,0,https://www.sports-reference.com/cfb/players/tevin-mims-2.html,76.0,260.0,4.95,17.0,27.5,109.0,,,Big East,10.0,1.0,38.0,37.0,75.0,9.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Terrance Mitchell,CB,Oregon,7,254,https://www.sports-reference.com/cfb/players/terrance-mitchell-1.html,71.0,192.0,4.63,,34.0,117.0,6.57,4.0,Pac-12,27.0,2.0,86.0,58.0,144.0,3.0,0.0,7.0,108.0,1.0,25.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Donte Moncrief,WR,Mississippi,3,90,https://www.sports-reference.com/cfb/players/donte-moncrief-1.html,74.0,221.0,4.4,13.0,39.5,132.0,7.02,4.3,SEC,38.0,3.0,,,,,,,,,,,,,,,,,,,,,156.0,2371.0,15.2,20.0,0.0,0.0,,0.0,156.0,2371.0,15.2,20.0,,,,,,,,,,,,,,,,,,2014
James Morris,ILB,Iowa,0,0,https://www.sports-reference.com/cfb/players/james-morris-1.html,73.0,241.0,4.8,18.0,34.5,117.0,6.94,4.36,Big Ten,50.0,4.0,179.0,220.0,399.0,32.0,9.5,6.0,130.0,0.0,8.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Stephen Morris,QB,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/stephen-morris-1.html,74.0,213.0,4.63,,30.0,111.0,7.36,4.49,ACC,36.0,4.0,,,,,,,,,,,,,,551.0,955.0,57.7,7896.0,49.0,30.0,137.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Morgan Moses,OT,Virginia,3,66,https://www.sports-reference.com/cfb/players/morgan-moses-1.html,78.0,314.0,5.35,,21.5,106.0,7.93,4.95,ACC,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
C.J. Mosley,ILB,Alabama,1,17,https://www.sports-reference.com/cfb/players/cj-mosley-1.html,74.0,234.0,4.65,,35.0,118.0,7.3,4.4,SEC,51.0,4.0,175.0,142.0,317.0,23.0,6.5,5.0,93.0,3.0,17.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Adam Muema,RB,San Diego State,0,0,https://www.sports-reference.com/cfb/players/adam-muema-1.html,70.0,202.0,4.56,,,,,,MWC,32.0,3.0,,,,,,,,,,,,,,,,,,,,,29.0,248.0,8.6,2.0,535.0,2955.0,5.5,34.0,564.0,3203.0,5.7,36.0,,,,,,,,,,,,,,,,,,2014
Jake Murphy,TE,Utah,0,0,https://www.sports-reference.com/cfb/players/jake-murphy-1.html,76.0,249.0,4.79,24.0,33.0,114.0,7.18,4.27,Pac-12,30.0,3.0,,,,,,,,,,,,,,,,,,,,,63.0,830.0,13.2,10.0,1.0,4.0,4.0,0.0,64.0,834.0,13.0,10.0,,,,,,,,,,,,,,,,,,2014
Trent Murphy,DE,Stanford,2,47,https://www.sports-reference.com/cfb/players/trent-murphy-1.html,77.0,250.0,4.86,19.0,35.5,118.0,6.78,4.2,Pac-10,43.0,4.0,102.0,58.0,160.0,52.5,32.5,2.0,70.0,2.0,6.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Aaron Murray,QB,Georgia,5,163,https://www.sports-reference.com/cfb/players/aaron-murray-1.html,72.0,207.0,4.84,,,,,,SEC,52.0,4.0,,,,,,,,,,,,,,921.0,1478.0,62.3,13166.0,121.0,41.0,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jordan Najvar,TE,Baylor,0,0,https://www.sports-reference.com/cfb/players/jordan-najvar-1.html,78.0,256.0,4.93,18.0,32.5,112.0,7.14,4.47,Big 12,32.0,3.0,,,,,,,,,,,,,,,,,,,,,35.0,311.0,8.9,4.0,1.0,1.0,1.0,1.0,36.0,312.0,8.7,5.0,,,,,,,,,,,,,,,,,,2014
Jonathan Newsome,OLB,Ball State,5,166,https://www.sports-reference.com/cfb/players/jonathan-newsome-2.html,75.0,247.0,4.73,21.0,34.0,117.0,7.31,4.63,MAC,12.0,1.0,49.0,66.0,115.0,24.5,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Troy Niklas,TE,Notre Dame,2,52,https://www.sports-reference.com/cfb/players/troy-niklas-1.html,78.0,270.0,4.84,27.0,32.0,114.0,7.57,4.55,Ind,38.0,3.0,,,,,,,,,,,,,,,,,,,,,37.0,573.0,15.5,6.0,0.0,0.0,,0.0,37.0,573.0,15.5,6.0,,,,,,,,,,,,,,,,,,2014
Kevin Norwood,WR,Alabama,4,123,https://www.sports-reference.com/cfb/players/kevin-norwood-1.html,74.0,198.0,4.48,8.0,33.0,121.0,6.68,4.32,SEC,49.0,4.0,,,,,,,,,,,,,,,,,,,,,81.0,1275.0,15.7,12.0,0.0,0.0,,0.0,81.0,1275.0,15.7,12.0,,,,,,,,,,,,,,,,,,2014
Kyle Van Noy,OLB,BYU,2,40,https://www.sports-reference.com/cfb/players/kyle-van-noy-1.html,75.0,243.0,4.71,21.0,32.5,112.0,7.22,4.2,MWC,52.0,4.0,157.0,69.0,226.0,61.5,25.0,7.0,122.0,2.0,11.0,4.0,53.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Pat O'Donnell,P,Miami (FL),6,191,https://www.sports-reference.com/cfb/players/pat-odonnell-2.html,76.0,220.0,4.64,23.0,30.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jeoffrey Pagan,DE,Alabama,6,177,https://www.sports-reference.com/cfb/players/jeoffrey-pagan-1.html,75.0,310.0,4.92,,,,,,SEC,18.0,2.0,27.0,33.0,60.0,7.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Tenny Palepoi,DT,Utah,0,0,https://www.sports-reference.com/cfb/players/tenny-palepoi-1.html,73.0,298.0,5.1,31.0,30.5,111.0,7.67,4.53,Pac-12,12.0,1.0,36.0,38.0,74.0,12.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Matt Paradis,C,Boise State,6,207,https://www.sports-reference.com/cfb/players/matt-paradis-1.html,75.0,306.0,5.34,23.0,26.0,103.0,7.6,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jacob Pedersen,TE,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/jacob-pedersen-1.html,75.0,238.0,4.82,,28.5,111.0,7.55,4.4,Big Ten,52.0,4.0,,,,,,,,,,,,,,,,,,,,,104.0,1394.0,13.4,17.0,1.0,10.0,10.0,0.0,105.0,1404.0,13.4,17.0,,,,,,,,,,,,,,,,,,2014
LaDarius Perkins,RB,Mississippi State,0,0,https://www.sports-reference.com/cfb/players/ladarius-perkins-1.html,67.0,195.0,4.46,23.0,35.5,124.0,7.08,4.3,SEC,50.0,4.0,,,,,,,,,,,,,,,,,,,,,68.0,714.0,10.5,10.0,530.0,2554.0,4.8,15.0,598.0,3268.0,5.5,25.0,,,,,,,,,,,,,,,,,,2014
Kevin Pierre-Louis,OLB,Boston Col.,4,132,https://www.sports-reference.com/cfb/players/kevin-pierre-louis-1.html,72.0,232.0,4.51,28.0,39.0,128.0,6.92,4.02,ACC,35.0,3.0,214.0,146.0,360.0,23.0,8.0,1.0,33.0,1.0,10.0,2.0,96.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Ronald Powell,OLB,Florida,5,169,https://www.sports-reference.com/cfb/players/ronald-powell-1.html,75.0,237.0,4.65,21.0,35.5,114.0,,,SEC,35.0,3.0,53.0,26.0,79.0,18.5,11.0,0.0,0.0,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jabari Price,CB,North Carolina,7,225,https://www.sports-reference.com/cfb/players/jabari-price-1.html,71.0,200.0,4.45,16.0,,,7.04,4.3,ACC,45.0,4.0,138.0,54.0,192.0,9.5,1.0,2.0,29.0,0.0,16.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Calvin Pryor,S,Louisville,1,18,https://www.sports-reference.com/cfb/players/calvin-pryor-1.html,71.0,207.0,4.58,18.0,34.5,116.0,,,Big East,36.0,3.0,135.0,80.0,215.0,8.5,2.0,7.0,61.0,0.0,9.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Loucheiz Purifoy,CB,Florida,0,0,https://www.sports-reference.com/cfb/players/loucheiz-purifoy-1.html,71.0,190.0,4.61,6.0,35.5,120.0,,,SEC,37.0,3.0,69.0,33.0,102.0,4.5,2.0,2.0,42.0,1.0,7.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Kelcy Quarles,DT,South Carolina,0,0,https://www.sports-reference.com/cfb/players/kelcy-quarles-1.html,76.0,297.0,5.03,27.0,23.5,102.0,,,SEC,24.0,2.0,66.0,39.0,105.0,23.5,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Kaleb Ramsey,DT,Boston Col.,7,243,https://www.sports-reference.com/cfb/players/kaleb-ramsey-1.html,75.0,293.0,,36.0,,,,,ACC,39.0,5.0,53.0,37.0,90.0,15.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Keith Reaser,CB,Florida Atlantic,5,170,https://www.sports-reference.com/cfb/players/keith-reaser-1.html,71.0,189.0,4.43,22.0,,,,,Sun Belt,40.0,4.0,104.0,50.0,154.0,7.0,0.0,5.0,66.0,0.0,11.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Silas Redd,RB,USC,0,0,https://www.sports-reference.com/cfb/players/silas-redd-1.html,70.0,212.0,4.7,18.0,37.0,122.0,,,Big Ten,43.0,4.0,,,,,,,,,,,,,,,,,,,,,19.0,158.0,8.3,2.0,248.0,1281.0,5.2,10.0,267.0,1439.0,5.4,12.0,,,,,,,,,,,,,,,,,,2014
Tevin Reese,WR,Baylor,7,240,https://www.sports-reference.com/cfb/players/tevin-reese-1.html,70.0,163.0,4.46,,41.0,132.0,6.63,4.18,Big 12,47.0,4.0,,,,,,,,,,,,,,,,,,,,,187.0,3102.0,16.6,24.0,11.0,136.0,12.4,0.0,198.0,3238.0,16.4,24.0,,,,,,,,,,,,,,,,,,2014
Trevor Reilly,OLB,Utah,7,233,https://www.sports-reference.com/cfb/players/trevor-reilly-1.html,77.0,245.0,4.67,26.0,,,,,MWC,48.0,4.0,131.0,104.0,235.0,37.5,20.5,2.0,16.0,0.0,5.0,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Bryn Renner,QB,North Carolina,0,0,https://www.sports-reference.com/cfb/players/bryn-renner-1.html,75.0,228.0,4.87,,25.5,108.0,7.22,4.3,ACC,35.0,4.0,,,,,,,,,,,,,,668.0,1005.0,66.5,8221.0,64.0,25.0,151.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Ed Reynolds,S,Stanford,5,162,https://www.sports-reference.com/cfb/players/ed-reynolds-1.html,73.0,207.0,4.57,15.0,32.5,117.0,,,Pac-10,33.0,3.0,85.0,50.0,135.0,1.0,0.0,7.0,301.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Rashaad Reynolds,CB,Oregon State,0,0,https://www.sports-reference.com/cfb/players/rashaad-reynolds-1.html,70.0,189.0,4.51,20.0,37.5,123.0,6.72,4.0,Pac-10,50.0,4.0,147.0,71.0,218.0,6.0,1.0,10.0,115.0,0.0,12.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Cyril Richardson,OG,Baylor,5,153,https://www.sports-reference.com/cfb/players/cyril-richardson-1.html,77.0,329.0,5.36,25.0,25.5,91.0,7.7,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Paul Richardson,WR,Colorado,2,45,https://www.sports-reference.com/cfb/players/paul-richardson-1.html,72.0,175.0,4.4,,38.0,124.0,7.09,,Big 12,33.0,3.0,,,,,,,,,,,,,,,,,,,,,156.0,2412.0,15.5,21.0,9.0,38.0,4.2,0.0,165.0,2450.0,14.8,21.0,,,,,,,,,,,,,,,,,,2014
Weston Richburg,C,Colorado State,2,43,https://www.sports-reference.com/cfb/players/weston-richburg-1.html,75.0,298.0,5.1,25.0,25.5,106.0,7.93,4.63,MWC,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Marcus Roberson,CB,Florida,0,0,https://www.sports-reference.com/cfb/players/marcus-roberson-1.html,72.0,191.0,4.61,8.0,37.5,120.0,6.84,4.08,SEC,30.0,3.0,46.0,10.0,56.0,1.5,1.0,3.0,31.0,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Allen Robinson,WR,Penn State,2,61,https://www.sports-reference.com/cfb/players/allen-robinson-1.html,75.0,220.0,4.6,,39.0,127.0,7.0,4.0,Big Ten,35.0,3.0,,,,,,,,,,,,,,,,,,,,,177.0,2479.0,14.0,17.0,6.0,36.0,6.0,0.0,183.0,2515.0,13.7,17.0,,,,,,,,,,,,,,,,,,2014
Greg Robinson,OT,Auburn,1,2,https://www.sports-reference.com/cfb/players/greg-robinson-3.html,77.0,332.0,4.92,32.0,28.5,113.0,7.8,4.86,SEC,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Bradley Roby,CB,Ohio State,1,31,https://www.sports-reference.com/cfb/players/bradley-roby-1.html,71.0,194.0,4.39,17.0,38.5,124.0,,4.04,Big Ten,36.0,3.0,132.0,46.0,178.0,7.5,1.0,8.0,226.0,2.0,19.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Richard Rodgers,TE,California,3,98,https://www.sports-reference.com/cfb/players/richard-rodgers-1.html,76.0,257.0,4.87,16.0,31.5,116.0,7.23,4.47,Pac-12,35.0,3.0,,,,,,,,,,,,,,,,,,,,,59.0,896.0,15.2,2.0,7.0,9.0,1.3,0.0,66.0,905.0,13.7,2.0,,,,,,,,,,,,,,,,,,2014
Michael Sam,DE,Missouri,7,249,https://www.sports-reference.com/cfb/players/michael-sam-1.html,74.0,261.0,4.91,17.0,25.5,114.0,7.8,4.7,Big 12,40.0,3.0,59.0,51.0,110.0,31.5,17.0,2.0,62.0,0.0,4.0,2.0,28.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Bishop Sankey,RB,Washington,2,54,https://www.sports-reference.com/cfb/players/bishop-sankey-1.html,69.0,209.0,4.49,26.0,35.5,126.0,6.75,4.0,Pac-12,38.0,3.0,,,,,,,,,,,,,,,,,,,,,67.0,567.0,8.5,1.0,644.0,3496.0,5.4,37.0,711.0,4063.0,5.7,38.0,,,,,,,,,,,,,,,,,,2014
Cairo Santos,K,Tulane,0,0,https://www.sports-reference.com/cfb/players/cairo-santos-1.html,68.0,164.0,4.76,,,,,,CUSA,50.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,97.7,61.0,78.0,78.2,312.0,15.0,615.0,41.0,2014
Jalen Saunders,WR,Oklahoma,4,104,https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,69.0,165.0,4.44,,34.0,122.0,,,WAC,48.0,4.0,,,,,,,,,,,,,,,,,,,,,123.0,1558.0,12.7,11.0,5.0,44.0,8.8,0.0,128.0,1602.0,12.5,11.0,,,,,,,,,,,,,,,,,,2014
Tom Savage,QB,Pittsburgh,4,135,https://www.sports-reference.com/cfb/players/tom-savage-1.html,76.0,228.0,4.97,,27.0,105.0,7.33,4.36,Big East,31.0,3.0,,,,,,,,,,,,,,238.0,389.0,61.2,2958.0,21.0,9.0,138.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Michael Schofield,OT,Michigan,3,95,https://www.sports-reference.com/cfb/players/michael-schofield-1.html,78.0,301.0,5.01,,24.0,93.0,7.62,4.57,Big Ten,13.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Lache Seastrunk,RB,Baylor,6,186,https://www.sports-reference.com/cfb/players/lache-seastrunk-1.html,69.0,201.0,4.51,15.0,41.5,134.0,,,Big 12,24.0,2.0,,,,,,,,,,,,,,,,,,,,,9.0,107.0,11.9,1.0,289.0,2189.0,7.6,18.0,298.0,2296.0,7.7,19.0,,,,,,,,,,,,,,,,,,2014
Austin Seferian-Jenkins,TE,Washington,2,38,https://www.sports-reference.com/cfb/players/austin-seferian-jenkins-1.html,77.0,262.0,4.75,20.0,,,,,Pac-12,38.0,3.0,,,,,,,,,,,,,,,,,,,,,146.0,1840.0,12.6,21.0,0.0,0.0,,0.0,146.0,1840.0,12.6,21.0,,,,,,,,,,,,,,,,,,2014
Connor Shaw,QB,South Carolina,0,0,https://www.sports-reference.com/cfb/players/connor-shaw-1.html,72.0,206.0,4.66,,34.0,116.0,7.07,4.33,SEC,43.0,4.0,,,,,,,,,,,,,,480.0,733.0,65.5,6074.0,56.0,16.0,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
