Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Cameron Erving,C,Florida State,1,19,https://www.sports-reference.com/cfb/players/cameron-erving-1.html,77,313,5.15,30.0,30.5,112.0,7.48,4.63,ACC,17,3,13,9,22,2.5,1.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Durell Eskridge,S,Syracuse,0,0,https://www.sports-reference.com/cfb/players/durell-eskridge-1.html,75,208,4.56,,31.0,117.0,7.09,4.26,Big East,37,3,125,57,182,7.0,2.5,5,72,1,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Tayo Fabuluje,OG,TCU,6,183,https://www.sports-reference.com/cfb/players/tayo-fabuluje-1.html,78,353,5.55,,29.5,,,4.77,Big 12,0,0,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Cody Fajardo,QB,Nevada,0,0,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html,73,223,4.63,,32.5,118.0,6.95,4.1,WAC,45,4,,,,,,,,,,,,,,878,1348,65.1,9659,57,29,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jon Feliciano,OG,Miami (FL),4,128,https://www.sports-reference.com/cfb/players/jon-feliciano-1.html,76,323,5.33,,26.5,97.0,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Sam Ficken,K,Penn State,0,0,https://www.sports-reference.com/cfb/players/sam-ficken-1.html,73,191,5.06,,,,,,Big Ten,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,97.3,54,75,72.0,271,0,0,,2015
Jake Fisher,OT,Oregon,2,53,https://www.sports-reference.com/cfb/players/jake-fisher-1.html,78,306,5.01,25.0,32.5,,7.25,4.33,Pac-12,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ereck Flowers,OT,Miami (FL),1,9,https://www.sports-reference.com/cfb/players/ereck-flowers-1.html,78,329,5.31,37.0,,,,,ACC,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Trey Flowers,DE,Arkansas,4,101,https://www.sports-reference.com/cfb/players/trey-flowers-1.html,74,266,4.93,28.0,36.5,121.0,7.34,4.4,SEC,37,3,97,93,190,47.5,18.0,1,0,0,13,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jalston Fowler,FB,Alabama,4,108,https://www.sports-reference.com/cfb/players/jalston-fowler-1.html,71,254,4.94,23.0,33.5,114.0,7.56,4.4,SEC,47,5,,,,,,,,,,,,,,,,,,,,,19,150,7.9,7,113,738,6.5,5,132,888,6.7,12,,,,,,,,,,,,,,,,,,2015
Alani Fua,OLB,BYU,0,0,https://www.sports-reference.com/cfb/players/alani-fua-1.html,77,238,4.73,18.0,34.5,118.0,6.83,4.15,Ind,42,4,73,56,129,13.5,6.0,5,117,1,14,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Devin Funchess,WR,Michigan,2,41,https://www.sports-reference.com/cfb/players/devin-funchess-1.html,76,232,4.7,17.0,38.5,122.0,,,Big Ten,37,3,,,,,,,,,,,,,,,,,,,,,126,1715,13.6,15,8,23,2.9,0,134,1738,13.0,15,,,,,,,,,,,,,,,,,,2015
Charles Gaines,CB,Louisville,6,189,https://www.sports-reference.com/cfb/players/charles-gaines-2.html,70,180,4.44,,34.5,123.0,7.07,4.2,Big East,32,3,47,10,57,0.0,0.0,7,118,1,17,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Andy Gallik,C,Boston Col.,6,208,https://www.sports-reference.com/cfb/players/andy-gallik-1.html,74,306,5.5,29.0,27.0,96.0,7.66,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Max Garcia,C,Florida,4,133,https://www.sports-reference.com/cfb/players/max-garcia-1.html,76,309,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Clayton Geathers,S,Central Florida,4,109,https://www.sports-reference.com/cfb/players/clayton-geathers-1.html,74,218,4.55,22.0,37.0,120.0,7.21,4.27,CUSA,39,4,227,155,382,19.0,1.0,3,7,0,30,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Laurence Gibson,OT,Virginia Tech,7,243,https://www.sports-reference.com/cfb/players/laurence-gibson-1.html,78,305,5.04,24.0,33.5,113.0,7.72,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jacoby Glenn,CB,Central Florida,0,0,https://www.sports-reference.com/cfb/players/jacoby-glenn-1.html,72,179,4.64,,34.0,123.0,6.97,4.26,American,25,2,74,26,100,4.0,2.0,9,64,0,26,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Mark Glowinski,OG,West Virginia,4,134,https://www.sports-reference.com/cfb/players/mark-glowinski-1.html,76,307,5.2,31.0,29.5,113.0,7.56,4.58,Big 12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Markus Golden,OLB,Missouri,2,58,https://www.sports-reference.com/cfb/players/markus-golden-1.html,74,260,4.9,,,,,,SEC,27,2,78,65,143,32.5,14.5,1,70,1,2,5,21,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Eddie Goldman,DT,Florida State,2,39,https://www.sports-reference.com/cfb/players/eddie-goldman-1.html,76,336,5.28,,,,,,ACC,21,2,31,31,62,12.0,6.0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Senquez Golson,CB,Mississippi,2,56,https://www.sports-reference.com/cfb/players/senquez-golson-1.html,69,176,4.46,15.0,33.5,120.0,6.81,4.2,SEC,47,4,91,39,130,6.0,0.5,16,232,1,11,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Antwan Goodley,WR,Baylor,0,0,https://www.sports-reference.com/cfb/players/antwan-goodley-1.html,70,209,4.44,,,,,,Big 12,47,4,,,,,,,,,,,,,,,,,,,,,150,2366,15.8,21,18,130,7.2,0,168,2496,14.9,21,,,,,,,,,,,,,,,,,,2015
Melvin Gordon,RB,Wisconsin,1,15,https://www.sports-reference.com/cfb/players/melvin-gordon-1.html,73,215,4.52,19.0,35.0,126.0,7.04,4.07,Big Ten,45,4,,,,,,,,,,,,,,,,,,,,,22,228,10.4,4,631,4915,7.8,45,653,5143,7.9,49,,,,,,,,,,,,,,,,,,2015
Doran Grant,CB,Ohio State,4,121,https://www.sports-reference.com/cfb/players/doran-grant-1.html,70,200,4.44,21.0,33.0,116.0,,4.33,Big Ten,52,4,107,33,140,4.0,1.0,9,146,1,19,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Hroniss Grasu,C,Oregon,3,71,https://www.sports-reference.com/cfb/players/hroniss-grasu-1.html,75,297,5.03,,,,,,Pac-12,3,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Garrett Grayson,QB,Colorado State,3,75,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html,74,213,4.75,,,,,,MWC,37,4,,,,,,,,,,,,,,688,1113,61.8,9190,64,27,145.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Chaz Green,OT,Florida,3,91,https://www.sports-reference.com/cfb/players/chaz-green-1.html,77,314,5.16,21.0,29.5,106.0,8.0,4.7,SEC,9,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Dorial Green-Beckham,WR,Oklahoma,2,40,https://www.sports-reference.com/cfb/players/dorial-green-beckham-1.html,77,237,4.49,13.0,33.5,119.0,6.89,4.45,SEC,25,2,,,,,,,,,,,,,,,,,,,,,87,1278,14.7,17,6,19,3.2,0,93,1297,13.9,17,,,,,,,,,,,,,,,,,,2015
Rashad Greene,WR,Florida State,5,139,https://www.sports-reference.com/cfb/players/rashad-greene-1.html,71,182,4.53,,36.5,122.0,6.88,4.12,ACC,51,4,,,,,,,,,,,,,,,,,,,,,270,3830,14.2,29,9,81,9.0,1,279,3911,14.0,30,,,,,,,,,,,,,,,,,,2015
Randy Gregory,DE,Nebraska,2,60,https://www.sports-reference.com/cfb/players/randy-gregory-1.html,77,235,4.64,24.0,36.5,125.0,,,Big Ten,24,2,62,57,119,26.5,16.5,2,33,1,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Geneo Grissom,OLB,Oklahoma,3,97,https://www.sports-reference.com/cfb/players/geneo-grissom-1.html,75,262,4.81,20.0,37.0,117.0,7.24,4.38,Big 12,28,3,55,33,88,16.5,7.5,2,92,2,8,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ladarius Gunter,S,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/ladarius-gunter-1.html,73,202,4.62,12.0,33.5,108.0,7.18,4.41,ACC,37,3,76,25,101,3.0,0.0,6,151,1,14,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Todd Gurley,RB,Georgia,1,10,https://www.sports-reference.com/cfb/players/todd-gurley-1.html,73,222,4.52,17.0,,,,,SEC,30,3,,,,,,,,,,,,,,,,,,,,,65,615,9.5,6,510,3285,6.4,36,575,3900,6.8,42,,,,,,,,,,,,,,,,,,2015
Obum Gwacham,DE,Oregon State,6,209,https://www.sports-reference.com/cfb/players/obum-gwacham-1.html,77,246,4.72,22.0,36.0,121.0,7.28,4.28,Pac-12,41,4,23,13,36,5.5,4.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Chris Hackett,S,TCU,0,0,https://www.sports-reference.com/cfb/players/chris-hackett-1.html,72,195,4.81,,32.0,110.0,7.12,4.2,Big 12,38,3,142,82,224,8.5,2.0,12,154,0,11,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bryce Hager,ILB,Baylor,7,224,https://www.sports-reference.com/cfb/players/bryce-hager-1.html,73,234,4.6,26.0,35.0,117.0,7.15,4.36,Big 12,35,3,202,120,322,24.0,7.0,1,36,0,5,1,91,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Rannell Hall,WR,Central Florida,0,0,https://www.sports-reference.com/cfb/players/rannell-hall-1.html,72,198,4.6,16.0,41.0,132.0,6.86,4.15,CUSA,49,4,,,,,,,,,,,,,,,,,,,,,145,2051,14.1,9,43,264,6.1,2,188,2315,12.3,11,,,,,,,,,,,,,,,,,,2015
Connor Halliday,QB,Washington State,0,0,https://www.sports-reference.com/cfb/players/connor-halliday-1.html,75,204,4.87,,,,,,Pac-12,35,4,,,,,,,,,,,,,,1014,1634,62.1,11308,90,50,132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Marcus Hardison,DT,Arizona State,4,135,https://www.sports-reference.com/cfb/players/marcus-hardison-1.html,75,307,4.91,27.0,,,,,Pac-12,16,2,37,21,58,16.0,11.0,2,12,0,2,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Justin Hardy,WR,East Carolina,4,107,https://www.sports-reference.com/cfb/players/justin-hardy-1.html,70,192,4.56,11.0,36.5,114.0,6.63,4.21,CUSA,49,4,,,,,,,,,,,,,,,,,,,,,387,4541,11.7,35,1,7,7.0,1,388,4548,11.7,36,,,,,,,,,,,,,,,,,,2015
Eli Harold,OLB,Virginia,3,79,https://www.sports-reference.com/cfb/players/eli-harold-1.html,75,247,4.6,,35.0,123.0,7.07,4.16,ACC,36,3,75,66,141,36.5,17.5,2,1,0,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Josh Harper,WR,Fresno State,0,0,https://www.sports-reference.com/cfb/players/josh-harper-1.html,73,191,4.64,13.0,32.0,108.0,7.15,4.36,WAC,42,4,,,,,,,,,,,,,,,,,,,,,228,2938,12.9,29,3,-6,-2.0,0,231,2932,12.7,29,,,,,,,,,,,,,,,,,,2015
Anthony Harris,S,Virginia,0,0,https://www.sports-reference.com/cfb/players/anthony-harris-4.html,73,183,4.56,,,,,,ACC,49,4,145,144,289,6.0,2.0,11,85,0,16,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jarvis Harrison,OG,Texas A&M,5,152,https://www.sports-reference.com/cfb/players/jarvis-harrison-1.html,76,330,5.19,26.0,29.5,102.0,7.51,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bobby Hart,OG,Florida State,7,226,https://www.sports-reference.com/cfb/players/bobby-hart-2.html,77,329,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Dee Hart,RB,Colorado State,0,0,https://www.sports-reference.com/cfb/players/dee-hart-1.html,67,199,4.8,,33.0,113.0,7.2,4.38,SEC,27,3,,,,,,,,,,,,,,,,,,,,,18,189,10.5,2,194,1275,6.6,16,212,1464,6.9,18,,,,,,,,,,,,,,,,,,2015
Rob Havenstein,OT,Wisconsin,2,57,https://www.sports-reference.com/cfb/players/rob-havenstein-1.html,79,321,5.46,16.0,28.5,96.0,8.28,4.87,Big Ten,2,1,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Braylon Heard,RB,Kentucky,0,0,https://www.sports-reference.com/cfb/players/braylon-heard-1.html,70,198,4.63,19.0,30.5,116.0,7.19,4.4,Big Ten,30,3,,,,,,,,,,,,,,,,,,,,,21,108,5.1,0,72,366,5.1,4,93,474,5.1,4,,,,,,,,,,,,,,,,,,2015
Ben Heeney,ILB,Kansas,5,140,https://www.sports-reference.com/cfb/players/ben-heeney-1.html,72,231,4.59,19.0,33.5,120.0,6.68,4.0,Big 12,34,3,221,113,334,36.0,3.5,4,71,0,5,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Amarlo Herrera,ILB,Georgia,6,207,https://www.sports-reference.com/cfb/players/amarlo-herrera-1.html,73,244,4.83,23.0,32.0,111.0,7.35,4.27,SEC,54,4,147,187,334,21.0,3.5,3,51,1,9,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jeff Heuerman,TE,Ohio State,3,92,https://www.sports-reference.com/cfb/players/jeff-heuerman-1.html,77,254,4.81,26.0,,,,,Big Ten,41,4,,,,,,,,,,,,,,,,,,,,,52,792,15.2,7,1,6,6.0,0,53,798,15.1,7,,,,,,,,,,,,,,,,,,2015
Sean Hickey,OT,Syracuse,0,0,https://www.sports-reference.com/cfb/players/sean-hickey-1.html,77,309,5.39,35.0,,,,,Big East,3,2,2,1,3,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jordan Hicks,OLB,Texas,3,84,https://www.sports-reference.com/cfb/players/jordan-hicks-1.html,73,236,4.68,20.0,38.0,124.0,6.78,4.15,Big 12,42,4,135,113,248,22.5,5.5,2,19,0,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Troy Hill,CB,Oregon,0,0,https://www.sports-reference.com/cfb/players/troy-hill-2.html,70,180,4.55,,32.5,120.0,6.81,4.21,Pac-12,49,4,137,32,169,6.5,0.0,3,96,1,26,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Kenny Hilliard,RB,LSU,7,235,https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,72,226,4.83,,27.0,111.0,7.17,4.4,SEC,48,4,,,,,,,,,,,,,,,,,,,,,11,69,6.3,1,302,1557,5.2,27,313,1626,5.2,28,,,,,,,,,,,,,,,,,,2015
Gerod Holliman,S,Louisville,7,239,https://www.sports-reference.com/cfb/players/gerod-holliman-1.html,72,218,4.62,17.0,,,,,Big East,26,3,47,14,61,4.0,1.0,14,245,1,6,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Mike Hull,OLB,Penn State,0,0,https://www.sports-reference.com/cfb/players/mike-hull-3.html,72,237,4.68,31.0,,,6.99,4.15,Big Ten,23,2,119,97,216,15.0,2.5,1,12,0,5,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
D.J. Humphries,OT,Florida,1,24,https://www.sports-reference.com/cfb/players/dj-humphries-1.html,77,307,5.12,26.0,31.0,104.0,7.87,4.64,SEC,1,1,1,1,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Brett Hundley,QB,UCLA,5,147,https://www.sports-reference.com/cfb/players/brett-hundley-1.html,75,226,4.63,,36.0,120.0,6.93,3.98,Pac-12,40,3,,,,,,,,,,,,,,837,1241,67.4,9966,75,25,150.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Danielle Hunter,DE,LSU,3,88,https://www.sports-reference.com/cfb/players/danielle-hunter-1.html,77,252,4.57,25.0,,,,,SEC,26,2,52,90,142,21.0,4.5,0,0,0,8,1,25,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Martin Ifedi,DE,Memphis,7,227,https://www.sports-reference.com/cfb/players/martin-ifedi-1.html,75,275,4.88,16.0,31.0,111.0,7.39,4.58,CUSA,32,3,78,61,139,35.5,20.0,0,0,0,4,3,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Joey Iosefa,FB,Hawaii,7,231,https://www.sports-reference.com/cfb/players/joey-iosefa-1.html,72,247,5.02,30.0,31.5,110.0,7.24,4.33,WAC,32,4,,,,,,,,,,,,,,,,,,,,,60,438,7.3,3,512,2218,4.3,21,572,2656,4.6,24,,,,,,,,,,,,,,,,,,2015
Tre Jackson,OG,Florida State,4,111,https://www.sports-reference.com/cfb/players/tre-jackson-1.html,76,330,5.52,,25.0,96.0,,,ACC,8,3,5,0,5,0.0,0.0,1,0,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jesse James,TE,Penn State,5,160,https://www.sports-reference.com/cfb/players/jesse-james-1.html,79,261,4.83,26.0,37.5,121.0,7.53,4.5,Big Ten,33,3,,,,,,,,,,,,,,,,,,,,,78,1005,12.9,11,0,0,,0,78,1005,12.9,11,,,,,,,,,,,,,,,,,,2015
Grady Jarrett,DT,Clemson,5,137,https://www.sports-reference.com/cfb/players/grady-jarrett-1.html,73,304,5.06,30.0,31.0,112.0,7.37,4.56,ACC,34,3,80,64,144,28.5,5.5,0,0,0,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Kyshoen Jarrett,S,Virginia Tech,6,181,https://www.sports-reference.com/cfb/players/kyshoen-jarrett-1.html,70,200,4.57,21.0,33.0,109.0,6.95,4.4,ACC,53,4,155,94,249,8.5,0.5,5,48,0,7,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Anthony Jefferson,S,UCLA,0,0,https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,73,198,4.72,15.0,33.5,116.0,7.18,4.15,Pac-12,25,2,95,71,166,4.0,0.0,3,0,0,14,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Duke Johnson,RB,Miami (FL),3,77,https://www.sports-reference.com/cfb/players/duke-johnson-1.html,69,207,4.54,,33.5,121.0,,,ACC,33,3,,,,,,,,,,,,,,,,,,,,,69,719,10.4,4,526,3519,6.7,26,595,4238,7.1,30,,,,,,,,,,,,,,,,,,2015
Kevin Johnson,CB,Wake Forest,1,16,https://www.sports-reference.com/cfb/players/kevin-johnson-7.html,72,188,4.52,,41.5,130.0,6.79,3.89,ACC,47,4,123,66,189,8.0,0.5,7,49,0,20,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Will Johnson,P,Texas State,0,0,https://www.sports-reference.com/cfb/players/will-johnson-5.html,74,206,5.02,,,,,,WAC,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,97.8,23,37,62.2,157,127,5492,43.2,2015
Byron Jones,CB,Connecticut,1,27,https://www.sports-reference.com/cfb/players/byron-jones-2.html,73,199,4.43,,44.5,147.0,6.78,3.94,Big East,43,4,133,92,225,4.0,0.0,8,77,1,16,1,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Christion Jones,WR,Alabama,0,0,https://www.sports-reference.com/cfb/players/christion-jones-1.html,70,182,4.63,8.0,32.5,119.0,6.91,4.19,SEC,52,4,,,,,,,,,,,,,,,,,,,,,85,1030,12.1,7,5,36,7.2,0,90,1066,11.8,7,,,,,,,,,,,,,,,,,,2015
Matt Jones,RB,Florida,3,95,https://www.sports-reference.com/cfb/players/matt-jones-3.html,74,231,4.61,20.0,31.5,112.0,,4.2,SEC,28,3,,,,,,,,,,,,,,,,,,,,,19,100,5.3,1,297,1431,4.8,11,316,1531,4.8,12,,,,,,,,,,,,,,,,,,2015
Taiwan Jones,ILB,Michigan State,0,0,https://www.sports-reference.com/cfb/players/taiwan-jones-1.html,75,245,4.95,19.0,32.0,115.0,7.25,4.33,Big Ten,41,3,91,92,183,25.5,5.5,1,0,0,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
"Mario Edwards, Jr.",DE,Florida State,2,35,https://www.sports-reference.com/cfb/players/mario-edwards-jr-1.html,75,279,4.76,32.0,32.5,120.0,7.44,4.55,ACC,24,2,54,41,95,23.0,8.0,1,4,0,7,2,37,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Eric Kendricks,ILB,UCLA,2,45,https://www.sports-reference.com/cfb/players/eric-kendricks-1.html,72,232,4.61,19.0,38.0,124.0,,,Pac-12,52,4,307,174,481,26.0,10.0,5,71,1,7,1,63,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Hau'oli Kikaha,OLB,Washington,2,44,https://www.sports-reference.com/cfb/players/hauoli-kikaha-2.html,74,253,4.93,,,,,,Pac-10,43,4,139,67,206,51.0,35.5,0,0,0,6,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Arie Kouandjio,OG,Alabama,4,112,https://www.sports-reference.com/cfb/players/arie-kouandjio-1.html,77,310,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ben Koyack,TE,Notre Dame,7,229,https://www.sports-reference.com/cfb/players/ben-koyack-1.html,77,255,4.79,,,,,,Ind,42,4,,,,,,,,,,,,,,,,,,,,,44,532,12.1,5,0,0,,0,44,532,12.1,5,,,,,,,,,,,,,,,,,,2015
Tyler Kroft,TE,Rutgers,3,85,https://www.sports-reference.com/cfb/players/tyler-kroft-1.html,77,246,4.75,17.0,,,,,Big East,34,3,,,,,,,,,,,,,,,,,,,,,70,901,12.9,5,0,0,,0,70,901,12.9,5,,,,,,,,,,,,,,,,,,2015
Josh Lambo,K,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/josh-lambo-1.html,72,216,5.16,,,,,,SEC,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,99.1,21,25,84.0,172,0,0,,2015
Jeremy Langford,RB,Michigan State,4,106,https://www.sports-reference.com/cfb/players/jeremy-langford-1.html,72,208,4.42,,34.5,118.0,7.22,4.32,Big Ten,49,4,,,,,,,,,,,,,,,,,,,,,39,219,5.6,1,577,2967,5.1,40,616,3186,5.2,41,,,,,,,,,,,,,,,,,,2015
Tony Lippett,WR,Michigan State,5,156,https://www.sports-reference.com/cfb/players/tony-lippett-1.html,74,192,4.61,10.0,36.0,114.0,6.92,4.13,Big Ten,52,4,,,,,,,,,,,,,,,,,,,,,149,2247,15.1,15,6,51,8.5,1,155,2298,14.8,16,,,,,,,,,,,,,,,,,,2015
Tyler Lockett,WR,Kansas State,3,69,https://www.sports-reference.com/cfb/players/tyler-lockett-1.html,70,182,4.4,,35.5,121.0,6.89,4.07,Big 12,47,4,,,,,,,,,,,,,,,,,,,,,249,3710,14.9,29,22,192,8.7,0,271,3902,14.4,29,,,,,,,,,,,,,,,,,,2015
Deon Long,WR,Maryland,0,0,https://www.sports-reference.com/cfb/players/deon-long-1.html,72,192,4.51,12.0,34.0,120.0,6.98,4.27,MWC,30,3,,,,,,,,,,,,,,,,,,,,,83,1064,12.8,3,2,27,13.5,0,85,1091,12.8,3,,,,,,,,,,,,,,,,,,2015
Terrence Magee,RB,LSU,0,0,https://www.sports-reference.com/cfb/players/terrence-magee-1.html,68,213,4.62,22.0,37.0,115.0,7.52,4.37,SEC,40,4,,,,,,,,,,,,,,,,,,,,,24,227,9.5,0,226,1330,5.9,12,250,1557,6.2,12,,,,,,,,,,,,,,,,,,2015
Craig Mager,CB,Texas State,3,83,https://www.sports-reference.com/cfb/players/craig-mager-1.html,71,201,4.44,17.0,38.0,130.0,6.83,4.07,WAC,36,3,126,34,160,13.0,2.0,7,21,0,18,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Greg Mancz,C,Toledo,0,0,https://www.sports-reference.com/cfb/players/greg-mancz-1.html,76,301,5.08,,,,,,MAC,0,0,2,0,2,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Sean Mannion,QB,Oregon State,3,89,https://www.sports-reference.com/cfb/players/sean-mannion-1.html,78,229,5.14,,31.0,105.0,7.29,4.39,Pac-12,47,4,,,,,,,,,,,,,,1187,1838,64.6,13600,83,54,135.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Justin Manton,K,La-Monroe,0,0,https://www.sports-reference.com/cfb/players/justin-manton-1.html,75,196,4.93,,,,,,Sun Belt,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,97.4,36,56,64.3,256,204,8798,43.1,2015
